row_id,column,value
8958,rate,0
8960,rate,0
8961,rate,5
8969,rate,0
8970,rate,5
8971,rate,0
8975,rate,5
8979,rate,0
8981,rate,9
8983,rate,0
8984,rate,0
8987,rate,5
8988,rate,0
8990,rate,0
8994,rate,7
8995,rate,3
9000,rate,0
9005,rate,9
9006,rate,0
9010,rate,5
9011,rate,0
9012,rate,0
9013,rate,0
9020,rate,0
9023,rate,0
9024,rate,5
9028,rate,5
9029,rate,7
9030,rate,0
9032,rate,0
9034,rate,9
9035,rate,7
9036,rate,6
9037,rate,5
9038,rate,0
9039,rate,0
9040,rate,0
9045,rate,0
9046,rate,0
9049,rate,0
9050,rate,0
9052,rate,0
9053,rate,7
9055,rate,7
9060,rate,9
9064,rate,6
9065,rate,0
9066,rate,0
9071,rate,6
9073,rate,7
9077,rate,5
9082,rate,0
9084,rate,7
9085,rate,0
9089,rate,6
9093,rate,5
9095,rate,0
9097,rate,6
9099,rate,7
9104,rate,0
9106,rate,7
9109,rate,5
9111,rate,6
9115,rate,0
9120,rate,9
9123,rate,3
9125,rate,0
9128,rate,7
9129,rate,7
9130,rate,6
9136,rate,0
9151,rate,6
9152,rate,9
9154,rate,0
9156,rate,5
9164,rate,6
9165,rate,0
9173,rate,7
9176,rate,0
9178,rate,0
9184,rate,0
9190,rate,3
9191,rate,0
9192,rate,0
9194,rate,3
9196,rate,5
9198,rate,6
9201,rate,0
9203,rate,6
9209,rate,0
9210,rate,0
9211,rate,0
9212,rate,0
9213,rate,7
9217,rate,9
9218,rate,0
9221,rate,7
9225,rate,0
9226,rate,0
9228,rate,9
9231,rate,0
9233,rate,0
9236,rate,5
9238,rate,0
9239,rate,0
9241,rate,0
9242,rate,7
9245,rate,9
9252,rate,0
9255,rate,0
9256,rate,0
9257,rate,0
9265,rate,6
9275,rate,0
9276,rate,7
9277,rate,7
9278,rate,0
9279,rate,6
9280,rate,0
9286,rate,0
9291,rate,0
9292,rate,0
9294,rate,0
9297,rate,5
9299,rate,9
9302,rate,0
9303,rate,0
9306,rate,7
9307,rate,0
9308,rate,5
9311,rate,6
9317,rate,5
9318,rate,0
9321,rate,0
9322,rate,6
9324,rate,0
9328,rate,0
9330,rate,5
9331,rate,0
9332,rate,6
9335,rate,7
9336,rate,6
9343,rate,0
9346,rate,0
9348,rate,0
9351,rate,9
9353,rate,9
9354,rate,0
9355,rate,0
9358,rate,0
9362,rate,0
9363,rate,6
9364,rate,0
9369,rate,0
9370,rate,0
9381,rate,0
9384,rate,0
9385,rate,9
9393,rate,5
9394,rate,0
9395,rate,5
9396,rate,6
9398,rate,0
9405,rate,5
9410,rate,9
9411,rate,3
9415,rate,5
9421,rate,7
9422,rate,7
9424,rate,0
9425,rate,0
9435,rate,0
9437,rate,0
9438,rate,0
9440,rate,9
9443,rate,6
9445,rate,0
9448,rate,7
9451,rate,6
9455,rate,0
9459,rate,0
9460,rate,6
9465,rate,7
9471,rate,0
9480,rate,0
9484,rate,0
9487,rate,0
9489,rate,0
9491,rate,0
9494,rate,0
9497,rate,5
9499,rate,0
9500,rate,6
9502,rate,7
9503,rate,0
9506,rate,6
9507,rate,6
9509,rate,6
9510,rate,0
9515,rate,0
9516,rate,0
9517,rate,0
9522,rate,0
9525,rate,0
9527,rate,0
9531,rate,0
9533,rate,0
9534,rate,7
9537,rate,5
9540,rate,7
9543,rate,0
9544,rate,0
9546,rate,9
9548,rate,0
9550,rate,7
9552,rate,0
9554,rate,0
9556,rate,9
9557,rate,0
9575,rate,0
9576,rate,0
9577,rate,5
9578,rate,9
9579,rate,0
9584,rate,0
9586,rate,9
9589,rate,0
9590,rate,6
9591,rate,5
9592,rate,0
9593,rate,0
9597,rate,9
9598,rate,0
9602,rate,0
9604,rate,0
9605,rate,0
9608,rate,0
9609,rate,9
9612,rate,0
9614,rate,0
9618,rate,0
9619,rate,5
9621,rate,0
9622,rate,0
9625,rate,5
9626,rate,9
9629,rate,0
9632,rate,6
9634,rate,9
9635,rate,0
9636,rate,0
9641,rate,6
9643,rate,0
9645,rate,5
9646,rate,7
9647,rate,5
9648,rate,0
9649,rate,7
9653,rate,0
9654,rate,0
9655,rate,0
9659,rate,0
9663,rate,0
9664,rate,0
9665,rate,6
9666,rate,0
9669,rate,6
9674,rate,0
9675,rate,9
9678,rate,6
9693,rate,0
9695,rate,5
9704,rate,0
9706,rate,0
9707,rate,7
9708,rate,3
9710,rate,0
9712,rate,0
9713,rate,7
9714,rate,6
9715,rate,9
9717,rate,0
9718,rate,9
9719,rate,7
9720,rate,0
9722,rate,0
9728,rate,7
9729,rate,0
9733,rate,6
9734,rate,0
9735,rate,0
9738,rate,0
9741,rate,7
9744,rate,0
9752,rate,5
9753,rate,7
9754,rate,7
9756,rate,0
9761,rate,0
9764,rate,0
9765,rate,0
9768,rate,0
9777,rate,0
9780,rate,7
9781,rate,0
9782,rate,0
9784,rate,6
9788,rate,7
9792,rate,6
9793,rate,9
9794,rate,5
9796,rate,0
9798,rate,0
9799,rate,6
9806,rate,7
9809,rate,0
9817,rate,7
9818,rate,0
9819,rate,0
9820,rate,0
9828,rate,3
9829,rate,6
9831,rate,6
9832,rate,9
9835,rate,0
9838,rate,0
9841,rate,0
9843,rate,0
9845,rate,0
9852,rate,0
9853,rate,0
9856,rate,9
9857,rate,0
9863,rate,3
9864,rate,0
9867,rate,0
9870,rate,0
9871,rate,0
9877,rate,0
9878,rate,0
9882,rate,0
9883,rate,6
9885,rate,0
9886,rate,6
9887,rate,0
9888,rate,0
9892,rate,0
9893,rate,0
9894,rate,6
9896,rate,6
9897,rate,0
9899,rate,6
9901,rate,0
9902,rate,0
9905,rate,0
9906,rate,3
9919,rate,0
9922,rate,0
9924,rate,5
9925,rate,0
9927,rate,0
9929,rate,0
9936,rate,0
9940,rate,0
9941,rate,0
9943,rate,0
9952,rate,0
9954,rate,0
9960,rate,9
9961,rate,0
9963,rate,9
9966,rate,7
9967,rate,0
9969,rate,7
9971,rate,0
9974,rate,0
9979,rate,0
9981,rate,0
9988,rate,0
9990,rate,6
9991,rate,0
9995,rate,0
9996,rate,6
9999,rate,7
10000,rate,5
10002,rate,0
10004,rate,7
10007,rate,9
10011,rate,0
10014,rate,0
10015,rate,0
10022,rate,3
10023,rate,9
10026,rate,0
10031,rate,7
10033,rate,9
10042,rate,3
10044,rate,7
10045,rate,0
10047,rate,7
10051,rate,0
10053,rate,0
10056,rate,0
10058,rate,0
10060,rate,0
10061,rate,0
10062,rate,0
10067,rate,0
10069,rate,5
10073,rate,0
10074,rate,0
10081,rate,0
10084,rate,5
10086,rate,0
10087,rate,0
10089,rate,0
10093,rate,0
10094,rate,0
10095,rate,0
10097,rate,9
10102,rate,5
10112,rate,0
10114,rate,7
10118,rate,0
10121,rate,0
10122,rate,0
10125,rate,0
10126,rate,0
10129,rate,7
10130,rate,0
10132,rate,9
10141,rate,3
10145,rate,0
10147,rate,0
10149,rate,0
10150,rate,0
10151,rate,0
10152,rate,2
10158,rate,0
10162,rate,0
10164,rate,6
10169,rate,0
10175,rate,0
10182,rate,7
10184,rate,7
10186,rate,0
10187,rate,5
10195,rate,6
10197,rate,6
10198,rate,0
10200,rate,5
10202,rate,0
10206,rate,0
10208,rate,0
10211,rate,6
10213,rate,9
10215,rate,7
10218,rate,0
10219,rate,6
10221,rate,0
10226,rate,0
10229,rate,0
10232,rate,5
10239,rate,9
10241,rate,7
10242,rate,4
10249,rate,6
10251,rate,0
10252,rate,7
10254,rate,0
10255,rate,0
10260,rate,0
10261,rate,6
10263,rate,9
10264,rate,6
10267,rate,0
10269,rate,0
10270,rate,0
10272,rate,0
10275,rate,5
10278,rate,0
10281,rate,0
10282,rate,7
10286,rate,0
10287,rate,5
10288,rate,6
10293,rate,3
10295,rate,0
10297,rate,0
10298,rate,6
10300,rate,0
10301,rate,0
10302,rate,5
10304,rate,0
10306,rate,7
10309,rate,7
10314,rate,7
10315,rate,0
10318,rate,0
10320,rate,0
10327,rate,7
10328,rate,5
10329,rate,0
10334,rate,6
10337,rate,0
10339,rate,0
10342,rate,6
10344,rate,0
10347,rate,6
10350,rate,7
10351,rate,0
10352,rate,7
10353,rate,5
10355,rate,0
10356,rate,0
10359,rate,6
10361,rate,0
10363,rate,3
10365,rate,7
10367,rate,0
10373,rate,0
10374,rate,0
10375,rate,0
10377,rate,0
10378,rate,6
10380,rate,0
10384,rate,9
10386,rate,0
10391,rate,5
10392,rate,0
10393,rate,0
10394,rate,7
10397,rate,3
10404,rate,0
10407,rate,9
10410,rate,0
10416,rate,0
10419,rate,0
10421,rate,0
10424,rate,7
10431,rate,0
10432,rate,0
10434,rate,5
10436,rate,0
10438,rate,7
10439,rate,0
10440,rate,0
10441,rate,6
10445,rate,0
10449,rate,0
10451,rate,0
10452,rate,0
10454,rate,6
10455,rate,0
10458,rate,7
10467,rate,9
10473,rate,0
10474,rate,0
10475,rate,6
10477,rate,3
10478,rate,7
10480,rate,0
10482,rate,7
10484,rate,0
10486,rate,6
10488,rate,0
10489,rate,0
10491,rate,0
10492,rate,0
10493,rate,0
10494,rate,0
10496,rate,7
10498,rate,7
10499,rate,0
10505,rate,0
10506,rate,6
10507,rate,9
10510,rate,0
10511,rate,4
10514,rate,0
10516,rate,0
10517,rate,6
10521,rate,0
10522,rate,5
10523,rate,5
10524,rate,0
10526,rate,0
10530,rate,0
10531,rate,4
10532,rate,0
10533,rate,0
10534,rate,0
10536,rate,0
10537,rate,0
10540,rate,5
10541,rate,0
10542,rate,0
10543,rate,0
10545,rate,5
10547,rate,0
10552,rate,0
10557,rate,0
10558,rate,0
10559,rate,0
10564,rate,3
10568,rate,7
10570,rate,3
10572,rate,0
10573,rate,0
10579,rate,0
10580,rate,3
10581,rate,7
10582,rate,7
10588,rate,0
10589,rate,0
10590,rate,6
10593,rate,6
10594,rate,9
10595,rate,6
10597,rate,7
10598,rate,5
10601,rate,7
10603,rate,7
10604,rate,0
10606,rate,9
10608,rate,6
10610,rate,0
10612,rate,6
10615,rate,5
10617,rate,0
10620,rate,9
10622,rate,0
10626,rate,7
10630,rate,0
10631,rate,0
10633,rate,6
10634,rate,0
10640,rate,0
10641,rate,9
10642,rate,0
10645,rate,0
10655,rate,0
10657,rate,0
10664,rate,0
10668,rate,0
10672,rate,6
10674,rate,9
10691,rate,0
10695,rate,0
10703,rate,0
10704,rate,0
10712,rate,7
10713,rate,0
10715,rate,0
10716,rate,9
10720,rate,5
10723,rate,5
10726,rate,0
10727,rate,7
10728,rate,0
10730,rate,0
10731,rate,0
10733,rate,5
10737,rate,7
10740,rate,0
10747,rate,7
10750,rate,6
10757,rate,6
10759,rate,0
10761,rate,3
10766,rate,0
10768,rate,5
10770,rate,0
10772,rate,0
10774,rate,0
10780,rate,0
10781,rate,0
10783,rate,0
10786,rate,0
10787,rate,6
10788,rate,0
10789,rate,0
10793,rate,9
10795,rate,6
10800,rate,0
10802,rate,6
10804,rate,5
10808,rate,0
10809,rate,0
10812,rate,7
10814,rate,9
10819,rate,0
10820,rate,6
10821,rate,0
10823,rate,0
10828,rate,0
10829,rate,7
10831,rate,0
10834,rate,0
10835,rate,7
10839,rate,9
10842,rate,0
10843,rate,0
10847,rate,0
10848,rate,3
10850,rate,9
10851,rate,0
10855,rate,6
10861,rate,0
10868,rate,0
10870,rate,3
10872,rate,5
10873,rate,7
10879,rate,0
10880,rate,0
10883,rate,0
10884,rate,9
10896,rate,0
10898,rate,5
10899,rate,0
10901,rate,0
10902,rate,5
10905,rate,7
10910,rate,0
10911,rate,0
10912,rate,5
10916,rate,0
10917,rate,0
10919,rate,2
10920,rate,7
10921,rate,0
10922,rate,6
10923,rate,0
10927,rate,0
10932,rate,0
10937,rate,7
10940,rate,6
10941,rate,0
10942,rate,0
10945,rate,0
10947,rate,7
10954,rate,7
10956,rate,0
10957,rate,0
10960,rate,5
10961,rate,0
10964,rate,0
10970,rate,0
10974,rate,0
10976,rate,0
10979,rate,0
10985,rate,6
10986,rate,7
10987,rate,0
10990,rate,7
10993,rate,3
10996,rate,6
11003,rate,0
11007,rate,0
11008,rate,0
11010,rate,3
11011,rate,0
11014,rate,0
11016,rate,6
11018,rate,0
11021,rate,0
11023,rate,0
11026,rate,0
11028,rate,0
11032,rate,0
11037,rate,9
11039,rate,0
11040,rate,0
11043,rate,0
11046,rate,0
11047,rate,0
11048,rate,6
11049,rate,0
11054,rate,0
11055,rate,0
11057,rate,0
11061,rate,7
11064,rate,0
11066,rate,0
11067,rate,9
11077,rate,5
11078,rate,6
11079,rate,6
11080,rate,6
11083,rate,9
11085,rate,0
11088,rate,0
11091,rate,5
11094,rate,0
11095,rate,0
11096,rate,0
11098,rate,5
11099,rate,5
11102,rate,7
11105,rate,0
11107,rate,0
11110,rate,0
11113,rate,5
11117,rate,0
11119,rate,0
11120,rate,0
11122,rate,5
11123,rate,7
11124,rate,6
11126,rate,0
11128,rate,0
11130,rate,7
11131,rate,6
11137,rate,0
11138,rate,5
11139,rate,7
11141,rate,6
11142,rate,6
11146,rate,5
11149,rate,5
11150,rate,7
11153,rate,0
11158,rate,0
11161,rate,0
11162,rate,6
11169,rate,0
11172,rate,7
11174,rate,0
11179,rate,9
11181,rate,0
11183,rate,0
11186,rate,7
11187,rate,7
11189,rate,6
11192,rate,0
11195,rate,5
11196,rate,0
11198,rate,0
11199,rate,0
11200,rate,7
11201,rate,6
11204,rate,5
11205,rate,0
11206,rate,5
11213,rate,0
11214,rate,0
11215,rate,0
11217,rate,7
11219,rate,5
11221,rate,0
11227,rate,0
11229,rate,0
11230,rate,7
11232,rate,6
11235,rate,6
11237,rate,7
11238,rate,0
11242,rate,0
11245,rate,6
11246,rate,0
11247,rate,0
11248,rate,7
11250,rate,4
11255,rate,0
11258,rate,0
11259,rate,0
11260,rate,0
11261,rate,6
11263,rate,0
11269,rate,6
11270,rate,5
11271,rate,0
11273,rate,6
11276,rate,9
11277,rate,0
11278,rate,9
11281,rate,0
11282,rate,0
11284,rate,0
11289,rate,0
11298,rate,7
11302,rate,0
11312,rate,5
11316,rate,0
11317,rate,0
11319,rate,0
11324,rate,0
11326,rate,6
11327,rate,0
11328,rate,7
11331,rate,6
11333,rate,5
11336,rate,7
11337,rate,0
11338,rate,6
11340,rate,0
11343,rate,7
11346,rate,0
11347,rate,6
11348,rate,0
11349,rate,0
11353,rate,0
11355,rate,7
11356,rate,9
11357,rate,7
11358,rate,0
11359,rate,0
11361,rate,7
11368,rate,0
11377,rate,0
11380,rate,0
11385,rate,0
11386,rate,9
11393,rate,7
11394,rate,0
11395,rate,9
11397,rate,0
11404,rate,7
11405,rate,6
11408,rate,7
11409,rate,0
11415,rate,7
11416,rate,7
11417,rate,0
11426,rate,0
11428,rate,6
11435,rate,0
11436,rate,0
11437,rate,0
11439,rate,6
11440,rate,0
11444,rate,0
11448,rate,0
11449,rate,5
11451,rate,6
11453,rate,5
11458,rate,5
11459,rate,3
11460,rate,5
11461,rate,0
11465,rate,0
11469,rate,0
11471,rate,0
11473,rate,0
11474,rate,0
11477,rate,0
11480,rate,7
11483,rate,3
11488,rate,0
11489,rate,5
11490,rate,6
11491,rate,5
11492,rate,0
11494,rate,0
11495,rate,0
11496,rate,0
11500,rate,5
11504,rate,7
11505,rate,0
11508,rate,7
11510,rate,7
11511,rate,0
11514,rate,3
11516,rate,6
11517,rate,3
11518,rate,6
11521,rate,0
11522,rate,0
11524,rate,7
11525,rate,0
11527,rate,7
11533,rate,0
11534,rate,5
11539,rate,0
11540,rate,0
11542,rate,0
11549,rate,0
11552,rate,7
11554,rate,5
11555,rate,9
11556,rate,5
11557,rate,9
11562,rate,6
11565,rate,0
11566,rate,7
11567,rate,0
11571,rate,7
11574,rate,0
11575,rate,0
11576,rate,6
11580,rate,0
11581,rate,0
11583,rate,7
11587,rate,0
11589,rate,7
11590,rate,0
11592,rate,7
11606,rate,0
11609,rate,5
11611,rate,0
11612,rate,0
11614,rate,9
11616,rate,7
11617,rate,7
11619,rate,0
11624,rate,6
11626,rate,0
11627,rate,7
11634,rate,4
11636,rate,3
11642,rate,4
11644,rate,2
11645,rate,0
11646,rate,3
11648,rate,0
11653,rate,0
11654,rate,0
11657,rate,7
11658,rate,7
11660,rate,0
11664,rate,6
11666,rate,7
11668,rate,0
11670,rate,0
11672,rate,9
11676,rate,3
11677,rate,6
11680,rate,0
11681,rate,7
11682,rate,6
11683,rate,0
11688,rate,5
11696,rate,0
11697,rate,0
11700,rate,5
11701,rate,7
11703,rate,0
11705,rate,0
11706,rate,0
11712,rate,7
11713,rate,0
11715,rate,0
11717,rate,0
11721,rate,0
11722,rate,0
11723,rate,5
11726,rate,0
11728,rate,0
11731,rate,0
11732,rate,0
11737,rate,0
11739,rate,3
11742,rate,7
11746,rate,0
11747,rate,0
11749,rate,7
11751,rate,9
11754,rate,0
11755,rate,0
11760,rate,0
11761,rate,0
11764,rate,0
11766,rate,0
11767,rate,9
11769,rate,0
11771,rate,0
11774,rate,7
11777,rate,0
11778,rate,0
11779,rate,0
11781,rate,0
11782,rate,6
11785,rate,0
11786,rate,5
11787,rate,0
11791,rate,0
11793,rate,0
11795,rate,7
11798,rate,9
11799,rate,0
11802,rate,5
11804,rate,0
11807,rate,0
11808,rate,3
11809,rate,0
11812,rate,7
11815,rate,0
11817,rate,0
11825,rate,0
11826,rate,6
11827,rate,0
11828,rate,6
11830,rate,6
11831,rate,0
11832,rate,0
11835,rate,0
11838,rate,7
11839,rate,0
11840,rate,6
11841,rate,0
11842,rate,0
11845,rate,7
11846,rate,0
11851,rate,0
11852,rate,6
11854,rate,0
11855,rate,0
11863,rate,0
11867,rate,3
11868,rate,5
11869,rate,0
11871,rate,0
11872,rate,0
11874,rate,0
11877,rate,0
11880,rate,0
11881,rate,7
11882,rate,7
11883,rate,0
11886,rate,7
11889,rate,0
11890,rate,5
11892,rate,5
11894,rate,2
11896,rate,0
11900,rate,0
11901,rate,7
11902,rate,0
11903,rate,5
11906,rate,0
11907,rate,7
11911,rate,0
11915,rate,0
11918,rate,0
11928,rate,5
11929,rate,0
11930,rate,7
11933,rate,0
11936,rate,0
11937,rate,7
11941,rate,5
11949,rate,7
11953,rate,0
11957,rate,0
11962,rate,5
11963,rate,0
11967,rate,6
11971,rate,6
11972,rate,0
11974,rate,0
11977,rate,6
11981,rate,7
11986,rate,0
11988,rate,6
11989,rate,6
11996,rate,0
11999,rate,9
12002,rate,0
12005,rate,6
12009,rate,0
12010,rate,0
12012,rate,6
12015,rate,0
12016,rate,0
12018,rate,6
12021,rate,5
12025,rate,7
12030,rate,0
12033,rate,0
12035,rate,6
12037,rate,5
12041,rate,7
12043,rate,9
12044,rate,7
12045,rate,0
12052,rate,5
12057,rate,5
12060,rate,0
12062,rate,0
12064,rate,0
12065,rate,0
12066,rate,0
12067,rate,9
12068,rate,0
12070,rate,5
12078,rate,5
12085,rate,0
12087,rate,5
12089,rate,0
12090,rate,7
12093,rate,0
12094,rate,0
12099,rate,7
12102,rate,5
12104,rate,7
12105,rate,9
12106,rate,0
12112,rate,0
12114,rate,0
12121,rate,9
12123,rate,0
12124,rate,0
12125,rate,3
12126,rate,6
12127,rate,0
12130,rate,6
12131,rate,0
12134,rate,7
12137,rate,6
12139,rate,7
12142,rate,0
12143,rate,0
12148,rate,0
12149,rate,9
12150,rate,0
12151,rate,0
12153,rate,7
12154,rate,0
12158,rate,9
12160,rate,0
12162,rate,5
12163,rate,0
12165,rate,7
12167,rate,3
12169,rate,6
12170,rate,0
12171,rate,0
12173,rate,0
12177,rate,0
12179,rate,0
12186,rate,7
12188,rate,0
12189,rate,0
12195,rate,0
12199,rate,0
12201,rate,0
12206,rate,0
12207,rate,0
12208,rate,0
12212,rate,5
12214,rate,0
12217,rate,0
12222,rate,6
12224,rate,2
12227,rate,5
12230,rate,0
12231,rate,0
12236,rate,7
12239,rate,0
12240,rate,6
12241,rate,0
12247,rate,6
12250,rate,7
12254,rate,0
12255,rate,0
12259,rate,5
12260,rate,6
12265,rate,9
12268,rate,0
12269,rate,0
12270,rate,3
12275,rate,0
12277,rate,0
12282,rate,0
12285,rate,0
12289,rate,0
12290,rate,0
12294,rate,5
12296,rate,5
12302,rate,5
12304,rate,9
12305,rate,0
12308,rate,0
12311,rate,0
12316,rate,7
12318,rate,0
12321,rate,7
12324,rate,9
12327,rate,0
12331,rate,0
12332,rate,5
12333,rate,0
12334,rate,0
12338,rate,0
12339,rate,0
12342,rate,0
12344,rate,0
12345,rate,6
12346,rate,7
12347,rate,0
12349,rate,0
12350,rate,6
12355,rate,6
12361,rate,0
12363,rate,7
12365,rate,7
12366,rate,0
12367,rate,0
12372,rate,6
12373,rate,0
12377,rate,3
12381,rate,5
12382,rate,6
12387,rate,6
12390,rate,5
12391,rate,0
12394,rate,7
12407,rate,0
12408,rate,0
12409,rate,7
12412,rate,7
12413,rate,6
12418,rate,0
12419,rate,5
12425,rate,0
12426,rate,3
12427,rate,0
12429,rate,0
12430,rate,6
12433,rate,0
12447,rate,6
12448,rate,3
12449,rate,7
12452,rate,6
12455,rate,0
12459,rate,0
12463,rate,0
12466,rate,0
12467,rate,0
12469,rate,9
12471,rate,5
12477,rate,0
12478,rate,7
12483,rate,0
12484,rate,0
12487,rate,6
12488,rate,0
12489,rate,0
12490,rate,7
12493,rate,0
12494,rate,0
12495,rate,3
12499,rate,0
12500,rate,0
12502,rate,6
12506,rate,5
12507,rate,0
12508,rate,7
12509,rate,5
12510,rate,5
12511,rate,0
12512,rate,0
12514,rate,0
12516,rate,0
12521,rate,0
12524,rate,0
12526,rate,0
12530,rate,0
12531,rate,0
12534,rate,0
12539,rate,9
12541,rate,0
12544,rate,7
12545,rate,0
12546,rate,3
12547,rate,5
12549,rate,5
12550,rate,0
12559,rate,0
12560,rate,0
12561,rate,7
12563,rate,6
12564,rate,0
12565,rate,0
12566,rate,6
12568,rate,6
12569,rate,0
12571,rate,0
12572,rate,0
12573,rate,7
12575,rate,0
12576,rate,5
12582,rate,6
12587,rate,9
12588,rate,0
12589,rate,0
12592,rate,7
12593,rate,0
12594,rate,0
12596,rate,0
12597,rate,0
12604,rate,0
12606,rate,0
12609,rate,0
12611,rate,0
12612,rate,0
12613,rate,6
12615,rate,0
12616,rate,0
12617,rate,6
12620,rate,7
12622,rate,5
12632,rate,6
12640,rate,0
12644,rate,5
12647,rate,0
12650,rate,3
12653,rate,0
12655,rate,0
12656,rate,0
12657,rate,7
12660,rate,7
12663,rate,0
12666,rate,0
12667,rate,3
12671,rate,0
12679,rate,0
12680,rate,5
12690,rate,0
12691,rate,0
12697,rate,5
12698,rate,0
12700,rate,6
12701,rate,0
12703,rate,7
12706,rate,6
12708,rate,6
12711,rate,7
12714,rate,0
12717,rate,5
12718,rate,7
12721,rate,0
12725,rate,0
12726,rate,0
12728,rate,9
12733,rate,0
12734,rate,7
12735,rate,7
12738,rate,7
12739,rate,7
12743,rate,9
12747,rate,0
12749,rate,9
12751,rate,7
12752,rate,0
12756,rate,0
12757,rate,9
12760,rate,7
12764,rate,0
12766,rate,7
12770,rate,0
12773,rate,6
12774,rate,0
12779,rate,0
12780,rate,6
12781,rate,0
12782,rate,0
12783,rate,0
12785,rate,6
12786,rate,7
12789,rate,0
12793,rate,0
12797,rate,0
12799,rate,7
12802,rate,0
12804,rate,0
12806,rate,0
12807,rate,0
12811,rate,7
12812,rate,0
12815,rate,0
12828,rate,0
12831,rate,0
12832,rate,6
12833,rate,7
12837,rate,6
12840,rate,0
12841,rate,0
12843,rate,0
12845,rate,0
12846,rate,0
12855,rate,7
12856,rate,0
12857,rate,0
12861,rate,6
12862,rate,9
12873,rate,9
12875,rate,7
12877,rate,0
12878,rate,0
12880,rate,7
12882,rate,7
12883,rate,0
12884,rate,0
12885,rate,0
12892,rate,9
12893,rate,0
12894,rate,0
12895,rate,0
12898,rate,6
12899,rate,0
12900,rate,0
12905,rate,9
12906,rate,0
12907,rate,5
12909,rate,7
12913,rate,6
12914,rate,9
12915,rate,0
12919,rate,5
12920,rate,0
12921,rate,5
12924,rate,5
12925,rate,6
12936,rate,3
12938,rate,7
12941,rate,0
12943,rate,9
12945,rate,9
12947,rate,0
12948,rate,9
12952,rate,7
12960,rate,0
12963,rate,3
12964,rate,5
12965,rate,0
12967,rate,7
12969,rate,0
12971,rate,0
12975,rate,9
12976,rate,0
12977,rate,5
12982,rate,0
12983,rate,0
12984,rate,7
12985,rate,7
12987,rate,9
12989,rate,0
12992,rate,5
12994,rate,7
12995,rate,5
12997,rate,0
13000,rate,9
13001,rate,0
13011,rate,7
13015,rate,0
13017,rate,0
13021,rate,0
13028,rate,6
13029,rate,7
13033,rate,0
13035,rate,0
13038,rate,0
13039,rate,0
13043,rate,0
13045,rate,6
13058,rate,5
13060,rate,0
13064,rate,0
13069,rate,6
13071,rate,6
13072,rate,0
13075,rate,6
13076,rate,7
13085,rate,5
13086,rate,6
13087,rate,0
13088,rate,9
13089,rate,0
13091,rate,0
13095,rate,0
13097,rate,7
13098,rate,0
13099,rate,7
13100,rate,9
13101,rate,0
13107,rate,3
13117,rate,0
13119,rate,7
13121,rate,0
13124,rate,9
13127,rate,0
13129,rate,0
13131,rate,0
13134,rate,5
13135,rate,0
13138,rate,0
13139,rate,9
13141,rate,0
13142,rate,6
13143,rate,0
13150,rate,0
13152,rate,0
13155,rate,9
13157,rate,0
13158,rate,0
13161,rate,3
13164,rate,0
13166,rate,9
13167,rate,7
13170,rate,0
13174,rate,0
13175,rate,0
13184,rate,9
13190,rate,0
13191,rate,0
13194,rate,0
13199,rate,0
13200,rate,0
13205,rate,9
13207,rate,3
13211,rate,0
13212,rate,0
13217,rate,0
13219,rate,0
13221,rate,1
13230,rate,0
13231,rate,0
13233,rate,0
13234,rate,0
13237,rate,6
13243,rate,7
13245,rate,7
13247,rate,0
13248,rate,0
13254,rate,0
13257,rate,0
13258,rate,3
13260,rate,5
13261,rate,0
13263,rate,0
13265,rate,5
13268,rate,0
13269,rate,5
13273,rate,0
13275,rate,5
13277,rate,0
13280,rate,7
13282,rate,0
13283,rate,0
13286,rate,5
13290,rate,0
13291,rate,6
13293,rate,0
13295,rate,0
13296,rate,5
13297,rate,0
13299,rate,0
13303,rate,0
13304,rate,0
13306,rate,0
13309,rate,6
13310,rate,0
13316,rate,7
13317,rate,5
13319,rate,6
13321,rate,0
13323,rate,0
13324,rate,3
13329,rate,9
13331,rate,3
13332,rate,0
13338,rate,5
13340,rate,0
13341,rate,0
13342,rate,0
13345,rate,0
13348,rate,0
13353,rate,6
13357,rate,0
13358,rate,0
13359,rate,9
13361,rate,0
13362,rate,0
13363,rate,7
13369,rate,7
13371,rate,7
13372,rate,0
13374,rate,7
13375,rate,0
13376,rate,7
13377,rate,5
13378,rate,0
13380,rate,0
13381,rate,3
13383,rate,7
13391,rate,0
13392,rate,7
13400,rate,5
13402,rate,0
13403,rate,0
13404,rate,0
13410,rate,0
13411,rate,5
13412,rate,0
13414,rate,0
13420,rate,0
13422,rate,9
13424,rate,9
13426,rate,7
13427,rate,9
13428,rate,0
13429,rate,0
13431,rate,2
13432,rate,0
13440,rate,6
13441,rate,5
13443,rate,9
13447,rate,0
13449,rate,0
13452,rate,0
13455,rate,0
13457,rate,0
13461,rate,7
13470,rate,0
13472,rate,0
13475,rate,6
13477,rate,6
13478,rate,0
13480,rate,0
13483,rate,0
13484,rate,0
13485,rate,0
13487,rate,0
13488,rate,0
13491,rate,6
13492,rate,5
13493,rate,0
13497,rate,6
13502,rate,0
13504,rate,5
13509,rate,0
13514,rate,9
13515,rate,6
13519,rate,6
13525,rate,0
13528,rate,6
13529,rate,6
13530,rate,0
13534,rate,7
13537,rate,0
13539,rate,6
13541,rate,3
13549,rate,5
13552,rate,0
13558,rate,0
13560,rate,7
13562,rate,0
13563,rate,0
